target,n_estimators,max_depth,learning_rate,average_mse,average_r2
LBL_aFLminpA_fut_001,1000,1,0.1,3171.8612600415972,0.7535695291191153
LBL_aFLminpA_fut_001,1000,1,0.01,2753.649749747488,0.784599822197411
LBL_aFLminpA_fut_001,1000,1,0.001,6038.543988146344,0.565789833874358
LBL_aFLminpA_fut_001,1000,2,0.1,2635.464743095153,0.7955386597708133
LBL_aFLminpA_fut_001,1000,2,0.01,2572.4506678278,0.7999287562742496
LBL_aFLminpA_fut_001,1000,2,0.001,4995.274001432672,0.6418911988161333
LBL_aFLminpA_fut_001,1000,3,0.1,2533.253135392204,0.8044435688429645
LBL_aFLminpA_fut_001,1000,3,0.01,2516.2626609565664,0.8074456259964023
LBL_aFLminpA_fut_001,1000,3,0.001,4744.196663939065,0.6660745574210885
LBL_aFLminpA_fut_001,1000,5,0.1,2783.0998212347376,0.788661111188664
LBL_aFLminpA_fut_001,1000,5,0.01,2775.6742439746517,0.7885104524913561
LBL_aFLminpA_fut_001,1000,5,0.001,5024.812299718897,0.646755813097243
LBL_aFLminpA_fut_001,3000,1,0.1,3433.31860686356,0.7344431413832043
LBL_aFLminpA_fut_001,3000,1,0.01,2876.954813123739,0.7760509885095453
LBL_aFLminpA_fut_001,3000,1,0.001,3207.0151149545945,0.7554656199673069
LBL_aFLminpA_fut_001,3000,2,0.1,2635.7282090229337,0.7955587443698388
LBL_aFLminpA_fut_001,3000,2,0.01,2633.057851738616,0.7974204253709781
LBL_aFLminpA_fut_001,3000,2,0.001,2665.4959136578677,0.794618900322668
LBL_aFLminpA_fut_001,3000,3,0.1,2533.309586866186,0.8044403277946042
LBL_aFLminpA_fut_001,3000,3,0.01,2551.590926185393,0.8046216938383811
LBL_aFLminpA_fut_001,3000,3,0.001,2570.1530269659656,0.8065533038076593
LBL_aFLminpA_fut_001,3000,5,0.1,2783.0998212347376,0.788661111188664
LBL_aFLminpA_fut_001,3000,5,0.01,2775.7065271870415,0.7884503282179876
LBL_aFLminpA_fut_001,3000,5,0.001,2877.083996268011,0.7841030615440836
LBL_aUAminpA_fut_001,10,1,0.1,9523.68670166439,0.6726114173350093
LBL_aUAminpA_fut_001,10,1,0.01,26440.53304936211,0.09404014393362489
LBL_aUAminpA_fut_001,10,1,0.001,30127.481976794756,-0.03187209398155013
LBL_aUAminpA_fut_001,10,2,0.1,6137.130052670719,0.7881305341324327
LBL_aUAminpA_fut_001,10,2,0.01,25711.221508333256,0.1189385384184806
LBL_aUAminpA_fut_001,10,2,0.001,30048.141674545284,-0.029175004691967054
LBL_aUAminpA_fut_001,10,3,0.1,5630.215603005312,0.8061959822470317
LBL_aUAminpA_fut_001,10,3,0.01,25497.1953271037,0.1266221378372117
LBL_aUAminpA_fut_001,10,3,0.001,30025.63989685169,-0.028357320842177947
LBL_aUAminpA_fut_001,10,5,0.1,5493.504784657447,0.8111290534405828
LBL_aUAminpA_fut_001,10,5,0.01,25477.4193955308,0.12754845613115745
LBL_aUAminpA_fut_001,10,5,0.001,30023.42002734728,-0.028252302250632067
LBL_aUAminpA_fut_001,50,1,0.1,2404.544650097378,0.915425306919769
LBL_aUAminpA_fut_001,50,1,0.01,16147.381823386182,0.44565510011836995
LBL_aUAminpA_fut_001,50,1,0.001,28415.94677087976,0.026585082404002036
LBL_aUAminpA_fut_001,50,2,0.1,1734.5141614901215,0.9387835710633985
LBL_aUAminpA_fut_001,50,2,0.01,13273.174832920928,0.5440348045470422
LBL_aUAminpA_fut_001,50,2,0.001,28035.307737927047,0.03955519107563994
LBL_aUAminpA_fut_001,50,3,0.1,1598.918089810291,0.9435327505762187
LBL_aUAminpA_fut_001,50,3,0.01,12763.392224572002,0.5621596908276906
LBL_aUAminpA_fut_001,50,3,0.001,27924.60355107982,0.043547045086980304
LBL_aUAminpA_fut_001,50,5,0.1,1607.402615110817,0.9428531393089938
LBL_aUAminpA_fut_001,50,5,0.01,12622.447589301828,0.567683719012545
LBL_aUAminpA_fut_001,50,5,0.001,27913.573044304667,0.04406037472345843
LBL_aUAminpA_fut_001,100,1,0.1,2300.523361849109,0.9187072724268643
LBL_aUAminpA_fut_001,100,1,0.01,9894.154139906414,0.6601264341610841
LBL_aUAminpA_fut_001,100,1,0.001,26457.10357194457,0.09347424115553667
LBL_aUAminpA_fut_001,100,2,0.1,1703.6169530354468,0.939361061445404
LBL_aUAminpA_fut_001,100,2,0.01,6491.655815002713,0.7759869514693534
LBL_aUAminpA_fut_001,100,2,0.001,25728.03279954517,0.11836024543222115
LBL_aUAminpA_fut_001,100,3,0.1,1588.4019555661366,0.9437043273379375
LBL_aUAminpA_fut_001,100,3,0.01,6011.45154446065,0.7930472115531233
LBL_aUAminpA_fut_001,100,3,0.001,25517.098644648984,0.12594310523174726
LBL_aUAminpA_fut_001,100,5,0.1,1624.3647287008253,0.9422741868339644
LBL_aUAminpA_fut_001,100,5,0.01,5843.593510915342,0.7991206961382127
LBL_aUAminpA_fut_001,100,5,0.001,25497.507903424575,0.12686012895239024
LBL_aUAminpA_fut_001,500,1,0.1,2319.1533118794114,0.9175844267347502
LBL_aUAminpA_fut_001,500,1,0.01,2388.9962205339634,0.9163157525835525
LBL_aUAminpA_fut_001,500,1,0.001,16184.19791725765,0.44437982181654434
LBL_aUAminpA_fut_001,500,2,0.1,1628.7067464406384,0.9415426745555578
LBL_aUAminpA_fut_001,500,2,0.01,1718.0979873558524,0.9394347933834981
LBL_aUAminpA_fut_001,500,2,0.001,13319.583098751322,0.5424311990106159
LBL_aUAminpA_fut_001,500,3,0.1,1575.5672114110341,0.9441703521679493
LBL_aUAminpA_fut_001,500,3,0.01,1608.5117452953696,0.9430364052276285
LBL_aUAminpA_fut_001,500,3,0.001,12807.713828471995,0.5606360950557958
LBL_aUAminpA_fut_001,500,5,0.1,1619.8259529282977,0.9424392206849355
LBL_aUAminpA_fut_001,500,5,0.01,1637.6557761994368,0.9417787307740877
LBL_aUAminpA_fut_001,500,5,0.001,12668.553141795595,0.5661066946979242
LBL_aUAminpA_fut_001,1000,1,0.1,2318.4878013741354,0.9174129234352246
LBL_aUAminpA_fut_001,1000,1,0.01,2260.900839692422,0.9204177806279921
LBL_aUAminpA_fut_001,1000,1,0.001,9935.452737523095,0.6586904783390896
LBL_aUAminpA_fut_001,1000,2,0.1,1622.6912140022876,0.9417278929975585
LBL_aUAminpA_fut_001,1000,2,0.01,1680.4293982809359,0.9402139954058228
LBL_aUAminpA_fut_001,1000,2,0.001,6525.365660494097,0.7748406458387559
LBL_aUAminpA_fut_001,1000,3,0.1,1574.615033981434,0.9442062853519279
LBL_aUAminpA_fut_001,1000,3,0.01,1588.51880534062,0.9435140448286885
LBL_aUAminpA_fut_001,1000,3,0.001,6048.432877494854,0.7917750736708793
LBL_aUAminpA_fut_001,1000,5,0.1,1619.8214631425794,0.9424393793864647
LBL_aUAminpA_fut_001,1000,5,0.01,1674.8408788381344,0.940478308085886
LBL_aUAminpA_fut_001,1000,5,0.001,5879.656092001627,0.7978639215335425
LBL_aUAminpA_fut_001,3000,1,0.1,2386.5419806818586,0.9147602732663417
LBL_aUAminpA_fut_001,3000,1,0.01,2290.7923589772877,0.9188533806420821
LBL_aUAminpA_fut_001,3000,1,0.001,3263.3979608613135,0.8866191764162211
LBL_aUAminpA_fut_001,3000,2,0.1,1623.0557499460276,0.9417104452557954
LBL_aUAminpA_fut_001,3000,2,0.01,1618.6846879555,0.9419763988518908
LBL_aUAminpA_fut_001,3000,2,0.001,1963.8277959250668,0.9311405065105293
LBL_aUAminpA_fut_001,3000,3,0.1,1574.5765709922234,0.9442076618910681
LBL_aUAminpA_fut_001,3000,3,0.01,1578.3193291753964,0.9438293609811186
LBL_aUAminpA_fut_001,3000,3,0.001,1768.5814953735542,0.9378146538852512
LBL_aUAminpA_fut_001,3000,5,0.1,1619.8214631425794,0.9424393793864647
LBL_aUAminpA_fut_001,3000,5,0.01,1672.1700881776446,0.9405836709412629
LBL_aUAminpA_fut_001,3000,5,0.001,1693.3823862355234,0.9400993747471912
